docno,category1,category2,category3,category4,category5,category6,category7,category8,category9,category10
1ff959c4ca78f044b3d2c9e534d10fa05d805eb2,2,2,2,2,2,2,2,2,2,
6687b4e0d2bd015b1042f908e7ab72701ef12277,2,2,,,,,,,,
4bdf72818dd7235637c01f0964c56776e54fd9bb,2,2,2,,,,,,,
fd334f3e73c48b6e07aad2a275101476fbd2ee37,2,,,,,,,,,
61d9006cf05d3ae49b2e1e2d9d995e4c2e38e1d8,2,2,2,,,,,,,
9e35fd9817bcdf8d9efb403095f11b980f968be8,2,2,2,,,,,,,
c761e28c00fc869d29bf44fbeb4628ec9611e722,2,2,2,,,,,,,
2f3876251cc2f03a06190ef0a47544042da416aa,2,,,,,,,,,
8934946a4af72db6387f30670af225fface74155,2,2,,,,,,,,
437c55b70eb6c1bb05333e134c37cc153a6bb6e3,2,2,2,,,,,,,
10e67924be61034e54ba6dedb559b03ee8c2c7e3,2,2,2,,,,,,,
73f818adda65015f5cc2d48a18c7cf9169b62510,2,2,,,,,,,,
feb2464786168e0c24d7b261e538b45d5d09aec3,2,2,2,,,,,,,
def53d948041f8699c0f87e89fb9dcb283949111,2,2,,,,,,,,
65c9b4b1d49f46b3f8f64a5f617acfc14f85d031,2,2,2,2,,,,,,
cca7edbfefcf706a789fddfc370896a8fc0d41d5,2,2,1,,,,,,,
136cd2f75f322d39513ad30f24c835a6c5485dae,2,2,2,2,2,,,,,
78360444f3b4540339efc9e7e5f2610a7e46c023,2,2,,,,,,,,
77bdf5261e8945b4865e11cc750241480a7d2c0b,2,2,,,,,,,,
c010b20fd36133f524844d268f68fedb7f998d4f,2,2,2,1,2,,,,,
90ae9d7fea3a417271ae39b51533b98e1f45d80f,2,2,2,2,,,,,,
6455d8931f539bb682ee9e8f5fa220385d312963,2,2,2,2,,,,,,
053cc9ebe991d1d802930063496b8e5ad0764259,1,2,1,2,1,,,,,
0deef7e050171f0fb38e0d0733c9de67298891f7,2,1,1,1,2,1,1,2,,
fcc873393eb944a39aa3f57e56c4af24ccf57bfc,2,2,2,2,2,2,2,2,,
cf7cb0f547a4c2450506b808d191177e2964ce15,1,1,1,1,2,,,,,
d327df4142a885810c69f1973364435e342081f6,2,,,,,,,,,
adb1ba5a6ab84d31fa67eace93609984cfbd48a3,1,1,,,,,,,,
2c4b66a47e5c00d77e8d4a62d704349347e21867,2,2,2,,,,,,,
fa825d4d4cd3701b65f80eba0bbaf1820e9bf9c0,2,2,2,,,,,,,
6ad97dc3a815414215f49de4e6da0349e5f4705b,2,2,2,,,,,,,
8e8152d46c8ff1070805096c214df7f389c57b80,2,2,2,,,,,,,
b25361edfe3f388d4ddef95d6f41cd49aa372d2c,2,2,2,2,2,2,2,2,2,
0926275f49e03ef37e83a67e09bef1ad6cc76931,1,1,,,,,,,,
b91180d8853d00e8f2df7ee3532e07d3d0cce2af,2,,,,,,,,,
d32e10ae4770a2c021160384be23e8b152b46b7d,1,1,1,1,,,,,,
86965c93c3b81b3902663b293f31388a81b54b37,1,1,1,1,,,,,,
ea5050b4d88890d673efab20c0a1389ab3bb11b1,2,2,2,2,2,,,,,
c7e087f52b30aa5e603cfc881ea30fbb1ae27bc5,1,1,1,,,,,,,
eb20501b8f40704ad6d0ec5cf9dae6d11df77805,2,,,,,,,,,
253149514c24d34e6cfedeeac0e831816bd7b6ec,2,,,,,,,,,
6bd7154ce0252a2eebe5844090727bcc04845bdf,2,,,,,,,,,
8b76bc40cc149b7f5a2076d2554fafb93d80aeee,1,,,,,,,,,
b8bee191bd71dab64e4095dcbed17839735fd4eb,2,2,2,2,,,,,,
dcadc8fc5bf5534c20824842d8719e33c4ee2640,2,2,2,2,2,,,,,
f90d79809325d2b78e35a79ecb372407f81b3993,2,2,,,,,,,,
18be20856cec96f3d79be76eec337617e4fa061e,1,,,,,,,,,
066e50b8bb96cc223327cfdcf3c444cbffa62ceb,1,1,1,1,1,1,1,1,1,1
df704cca917666dace4e42b4d3a50f65597b8f06,2,2,,,,,,,,
9dd7208a62a27d50f82ea8a10834b042b153d4c3,2,2,2,,,,,,,
6b087e89125d67c062989c0d7661f2c394419455,2,2,2,2,,,,,,
35cf70019ffab863e1b075b2302efd996a2e32ad,2,2,,,,,,,,
e3d9fccc965a5317d7f605732ca27be69386636d,2,2,,,,,,,,
5c1e839557b39fcf3072c4a7b35f31a2df36f02d,2,2,,,,,,,,
8c9ba79bcceb26c65d09a8c8f5dbeb1399bfd6d0,2,2,2,2,,,,,,
dce2d113c369541d1127a6050c8b61f52805381e,2,,,,,,,,,
4a7fc7cb313b9dc084b17e55e4ab656ffa7fc207,2,2,2,2,2,2,2,2,2,
ecf4c446122e770ca0d9031b9b8bdf7d6d40dc9b,2,2,2,2,2,2,2,2,2,2
b9cb9240cdb31675674bf612f0fb23f1440ec0b3,2,2,2,2,,,,,,
dc33cefd155f4f2a645d8d9b1ecd2d354b4535ae,2,2,,,,,,,,
3a9b599b2d8242520ac01621b86209faff208e75,2,,,,,,,,,
17ad3268613daf6ff346defc1676276d13bf9fc0,2,2,2,2,2,,,,,
9fad1ee8b6ed596f72b81f61f01def620a4ee997,2,2,2,,,,,,,
b17e784638ef88d1cf73a6f99c130f59fe0bbc0d,2,,,,,,,,,
596ea4ac5b7156e3fa586e05415751fb1e84a1ca,2,2,2,2,,,,,,
e9a4fb6e403c4279b211badbecbb884a9abfa5cf,1,2,,,,,,,,
b0ea8e74d41ad8f6ce98cf1c8c6595cb0705e583,2,2,,,,,,,,
b10829b87072a6c3faf971bd94c1f0dc71053194,1,1,1,1,1,1,,,,
6613436c0b49f625b802ea7f986fb1314a92a0fe,1,1,2,2,,,,,,
f34d2cfbdb44e30980c329389a569ac14baf93ee,2,2,2,2,2,2,2,2,2,2
2940195c2b1a7cc11e1e51f16e3ca23ccd0e9238,1,1,1,,,,,,,
b1b68f721e5126c4f1c1cc7c0bbc91071eaac222,2,2,2,,,,,,,
8fc928bb430d3f72ac876ca156042ad1860acacd,2,2,2,2,2,,,,,
bb259dbd0e8f7b0ba06d809d0f27af582c017f42,2,,,,,,,,,
2cf0b85979684aa5116a8bfd4f1437277ce73b95,2,,,,,,,,,
190da84f8e52bbf53e66fe98ea5f0b4d4a0aec62,,,,,,,,,,
65a27d68da43704a9de9a9b2de9d0088d5aeee3c,2,2,2,,,,,,,
ed7446af400d8bb5fe0881dc0aaa86b1940848d5,2,2,2,2,2,2,2,,,
0ff1d5f15854ee14f5a1739cc60c2d488d025b70,1,1,,,,,,,,
8da26b27d092807f704a91446494cc1a53ad2d15,2,2,,,,,,,,
e413d9b4d971facb08b24624ce625e9f03e4e78c,2,2,2,2,,,,,,
7f18439f4bf21bea57f59d970507277b7c2d2c9b,1,1,,,,,,,,
06859e82bf7996b5a8744f4182deb6aafb22d23b,2,2,,,,,,,,
e1ed40d9468b840f12c4b36ba31b085a27d0db70,2,,,,,,,,,
8037a8c63317612f7e1d5c9addd272cba9bc0012,2,2,2,2,2,2,2,2,2,2
56a2bb9af2f4607bec845af5cc6af95bd540d7bd,2,,,,,,,,,
a527d8bc3add1d8111d20db4d13e3468b064c4a7,2,2,2,,,,,,,
ca6d15052559917a62d37c7204063f390e9a4ef7,2,,,,,,,,,
1061d0262c0995d1473c666b624ae64690b6c427,2,,,,,,,,,
efe93f19e996f674f2f61e2418ac14410a14c6bd,2,2,,,,,,,,
8f301e1ee6741bb8fdc0e6542c6eb43e75fd9ec7,2,2,2,2,,,,,,
c7b90d52516f8684e888f50bd19037c4816fbdf0,2,2,2,,,,,,,
7241419e4f45dc906a7d3565746c209edba5f5d0,2,2,2,,,,,,,
76675296b64f5687451622594130b03b1daa67d9,,,,,,,,,,
5b434a9af05324cfe10f159ffffd8dcd812391b5,1,1,1,,,,,,,
4c96ca25d889251e20e33d01f24eec175301ab94,2,,,,,,,,,
983d33f403f4560e3f03efa4fe9d01a1f01831fb,2,2,,,,,,,,
683bc4b635a1632f5603d60f7577533c6d3b7697,2,2,2,2,,,,,,
82635fb63640ae95f90ee9bdc07832eb461ca881,2,2,2,2,2,,,,,
31feef0f728ebff44ff710076c420dc63ec10edf,2,,,,,,,,,
ca856f3e7f28ea06521c26204bd9f80616fe90c0,2,2,,,,,,,,
14cae7e8f6f54d2ff18f08d603bcbe7c5ae80886,2,2,2,2,2,,,,,
f5d3c2341e1b0a2b153c84bac1f87a5154abe53f,2,2,,,,,,,,
80b49a28be31f1ea4bca565b18a9b05ceb01e323,2,,,,,,,,,
a9ad10ebac0e5012f278c715ccbc9c87deebe0aa,1,1,1,1,1,1,1,,,
3981d38f26c52c60760bda54b792e7fceabd6c97,2,,,,,,,,,
2e15c9ac2a2847d37950f9dd23d91c65df52017f,2,2,2,,,,,,,
2bcf8027bfca0d8330bd873e01a5beff87b68e80,2,2,,,,,,,,
dbbb668b339bb5392a59e7763b97981763e07bf0,2,2,2,2,2,,,,,
4b77fec43a86a92bf4093fffdd1038699eb07a19,2,2,2,,,,,,,
d258e545e04ca2d114709aded15f50748cd85a51,2,,,,,,,,,
05e55e2d4f13cc7ffc99f16d6d012f03e7b73dae,2,2,,,,,,,,
92066de18cbab98ad864b2857deca7934e2ef330,2,2,2,2,2,,,,,
063db49bf11bd1efbcd5e972b5b8d6560aa66941,2,,,,,,,,,
95c6b9a5c228d68f9fa83b6d8340e396355ac49b,2,,,,,,,,,
303159a98c69d7cd04869340bc2bc5eef38cbe93,2,,,,,,,,,
a01fb557abc65ec5c37c28ca18298f27aa0dba72,2,2,2,,,,,,,
89ddd9a5bb3361e1bdccb722c24e6edce000265c,2,2,,,,,,,,
379f897fa771cc8fecddac7e982c6fb0a3fffb86,2,2,,,,,,,,
e875798d0bcdd7e67be243230a8f7a2d5b4b6552,,,,,,,,,,
96ed12c838d38f6e479b0ffb184a5b08c37dd378,1,1,,,,,,,,
34591cdb1e96e4ebe4bec38da9e88718f5c3d2df,1,1,1,1,1,,,,,
fa635e08b90fcb08a384d802d63b83b508b1c242,2,2,,,,,,,,
f4c12338c303514c5438645404212d95340eeca0,2,2,2,2,,,,,,
49bda01e28f3f9fffa4fa14bd909c0a2340aa066,2,2,2,,,,,,,
f15e8267433826807ee85b3860d6b92419a67430,2,,,,,,,,,
912b8910daf2e32b4949709757fddb72a7a222b8,,,,,,,,,,
d9576bede830f2124d7812d4e91a01be5b4ad5e2,2,2,,,,,,,,
94e186c99471d1512eff462d2d278ce8fdbf83d0,2,,,,,,,,,
db0667a3f2ac225686e0ff2ac698dfd4f7cb393d,2,2,2,,,,,,,
45ecd826210b17c236f1e3fe1386c71bcdece435,2,2,2,2,2,,,,,
c6bb3ee08afffa1a1443d425a6f94b72e906b10c,2,2,,,,,,,,
84672229815a5a408e5f56a16e6bc9bab5fe5d74,2,2,2,2,,,,,,
0e73ee4d14a9f76c2bf20bbf02488370ae6bec4d,2,2,2,,,,,,,
93791f329a70ad0cc4e8b21a1e47711792dec90c,2,2,2,2,2,2,,,,
0cae508c7df5b20c8009dde793f956af032fa76d,2,2,,,,,,,,
2492be229445fafeafff43a2586f953d1cd78bb4,2,2,2,,,,,,,
6b862a2847a8d5397ae5f0a2a9f72e4ffdc72a76,2,2,2,2,,,,,,
0ed5327d527e80730a2fd40b902c1d3ce11eb127,2,,,,,,,,,
8d2dd62b1784794e545d44332a5cb66649af0eca,2,2,2,2,2,2,2,2,2,
fbdd8f8f4271dd1b77171d82024d35f633c70bea,2,2,2,2,2,2,2,,,
b1e46077ee13f33ca30914c35813ed8d3165b499,2,,,,,,,,,
b34d4ff0ea6d5a0ca35798a33c2da2de637efe97,,,,,,,,,,
c37751d233439df2a1e1b01475c0226050ef418e,2,2,2,2,2,,,,,
75393adf8100290dbf07c919e86469468471480a,2,2,2,2,2,,,,,
28d2503b0f86dd3947bf745efdd609dee7975cd8,2,2,2,,,,,,,
8469c4477bf2133e19fdac1051d5326e7e6a3025,2,,,,,,,,,
ef8ab2a0be51a0cd04c2c0f01adfae956a2a84af,2,2,1,,,,,,,
641b9d906981e1148b7385ddd41b1bde21565e1f,2,,,,,,,,,
beec5423bd0578a870fcc10d66ade561be64f3c7,2,,,,,,,,,
8e6000f1032dc09c0d91e5ac9a3f3f968ec1f336,2,2,,,,,,,,
00753625921cb53a3ebe020d52d7ff1dbd3c1559,1,1,1,1,1,,,,,
ebae6fb17c1f3c39209d7a220db8eb7a64575e50,2,,,,,,,,,
e3e09873cfa6d7a2b106bc0792e7d8de51c49f18,2,2,2,,,,,,,
b51099d190c827fdfed93b7a459d0808d38ccddb,2,2,2,2,2,2,2,2,2,
09188f6ddb46ee590d4d64ef982c79c7c0ac8e79,2,2,2,2,,,,,,
08f86a7ccb33d4f4b556208bf1660ac760c12a65,1,1,,,,,,,,
76d6677dfe3008a33480c6938f9e89ec9530f957,1,,,,,,,,,
8f1b36e2d9dbb161b1cdea94325969aab8414679,2,2,2,,,,,,,
02116fb7e3187158f636ce4bd67cb243b6021603,2,2,,,,,,,,
eff8eef2ff3bfc778fca1c342468245312336e4e,1,,,,,,,,,
a9b3e17dd8c99548b9dbc6e6950594991225662d,2,,,,,,,,,
90f43509afac6d1b91efd364b27c0f87938dc491,1,1,1,1,,,,,,
b2c9ed1f3a87baa25f7e2f3b800438f34cf9afee,2,2,2,2,2,2,2,,,
b66ee2bb488f9a78a91a3e79a2f8904575157fa7,2,2,2,,,,,,,
3452a9a400488a8e5b4194d81a49e3108524a848,2,2,2,2,2,2,,,,
bb4e97f08dc19a3f31b71cff1d51b33fd2c9ecaa,2,2,2,,,,,,,
1e3a472b0d7b6ab43e6aa89fae227570288bd398,,,,,,,,,,
61db8a6a0dd36b97d4a3792b7f2c7c0b044c5590,2,2,2,2,2,2,2,2,,
59be3a3b50c2a7f8d6551b6f0bd532e1a87a8ef1,2,2,2,2,2,2,2,,,
d3285acc92015263440912617e23a7d6ddb44ee9,1,1,1,,,,,,,
0779d356b2bb4205428938ade435d8061dd67bca,2,2,2,,,,,,,
87b60156ac40e9b1f404e785cec7aa7b4365a489,2,2,2,,,,,,,
20bf1649dc0824dd8980984d9a705f3566655664,2,,,,,,,,,
14a897293b5851dde31b12939eed7727a6d5dc4c,2,2,,,,,,,,
27fa49e771d66bf63c635123f57db0c1ed97bb83,1,1,,,,,,,,
ac1021171263ff726aae4d2b56f3264243049cae,2,2,2,,,,,,,
c82ed88b39617a835028586ccddb5a47286d7204,2,2,2,2,2,2,2,2,,
51fa08377798d44858d8595794e9d5ccdc9fa6dd,2,2,,,,,,,,
233d861338cfcd479b1d21897453fcc66418d5e1,2,2,,,,,,,,
fcd71a2ca1a15d3b6171670ce82177c81cd9745e,2,2,,,,,,,,
90e7afc4ea60779bdf05182f06c3eada41233cb8,1,1,,,,,,,,
cb093884540aa6315387752c948cfec872b5c843,2,2,2,2,2,,,,,
2b134e5c46eec50f69c702c0b4aa29687d5d8fba,,,,,,,,,,
98bbaff064e4d063e8a6c40ee733d8237859df6b,2,,,,,,,,,
83fb6d2721cd26be4964882ce929ff8c98ebb688,2,,,,,,,,,
b897dfab889cb44edbfc7aaa64ddb66b8f53e778,2,,,,,,,,,
31aa01d71c3c49d8b90c52f8169d472a7adc6102,2,2,2,2,,,,,,
ece35ca3c934fce37b357231fd1dfe26f65e8c1d,2,2,2,2,,,,,,
e7adb565377d30869970909ab9785b02c0f8cf13,2,2,2,2,2,,,,,
198a5389d395f7a2aea1523e8d54d8c0f72ac366,2,2,2,2,2,2,2,2,,
4b0d321b796d2ed4705617be64d8c70a4653704f,2,2,2,2,,,,,,
9e77fe88d9592cc1677a7553c00c333bca943c78,2,,,,,,,,,
1193211ff6b90fdb7a9f3d6f9ebccdd3399ec685,1,1,1,,,,,,,
e83bc7398aab14bca2ebe03dcf13c081248a95df,2,2,,,,,,,,
4e0e35fb300d5cd256aa5211f0cfc559eedd9957,2,2,2,,,,,,,
f423c0d5f7fd3c891d581658d713ba0c3846cd2f,2,,,,,,,,,
1ceca88879ccbeebc65c01e8616df07836538829,1,1,1,1,1,1,1,1,,
9c17e40e537e466b624fedb536b0bfe40ab3bfbb,2,2,2,,,,,,,
e5230461afc7022f4fe77be2d6a413d9f2c78178,2,2,2,,,,,,,
88bb19f61f7ca2ddd2755edb1ed6bd23321a0680,2,2,2,2,2,,,,,
1a62eb61b2663f8135347171e30cb9dc0a8931b5,,,,,,,,,,
e6239762b7a5eb36115a92f2b25acae9a2ee824d,2,2,,,,,,,,
a9d11c8371a3608aab9996c742e7c12bd3562b25,2,2,2,2,2,2,2,,,
3d4f7d628f7c509b478dab48aa928df33c8acb2a,1,2,2,1,,,,,,
130f738618725bf5d2acc45ef2401d721379c4f8,2,2,,,,,,,,
803d65510b17214327280d8196cd9a1edbcc5988,2,2,,,,,,,,
38732c0e5ffeb4c53496b29d41cd9d7f3c0fd988,2,2,2,2,2,,,,,
9bb2d60ef1deba4e49fd893da0c7a6fdc5418928,1,1,1,1,1,1,2,1,1,
f867c7dcb2a915fb094a49f981ddf4bad7b5b962,2,2,,,,,,,,
6077d9a5fd23b4770c7a953585249555a70ac994,1,,,,,,,,,
0d2f114e88bc395b07d9ff93f3a3b72562d3bee0,2,2,,,,,,,,
ea99a5535388196d0d44be5b4d7dd02029a43bb2,2,2,2,2,,,,,,
a1e58f89f57f57fad3c77cd558444ad5ad64b525,2,2,2,,,,,,,
8cb44f06586f609a29d9b496cc752ec01475dffe,2,2,2,2,,,,,,
401f38aabb82c47f6cf13b94c78d542c15f93eb4,2,2,,,,,,,,
bd7be2e1729542ccfb8a82719708291fb5762e87,2,2,2,2,2,2,2,2,,
e2be748cfba7a3500283a8d92e86c15121970172,2,2,,,,,,,,
2d1865c37efa5ae910a7c732e866e397168a6784,1,,,,,,,,,
2ebde6db3cff06b67a16f6fd1472704436625b00,2,2,2,2,2,,,,,
6d97d9860c094b9d55a64f4af971e1c9e218de12,2,2,2,2,2,,,,,
231b594a516125159f7e61a73295c503ed2ebe63,1,1,,,,,,,,
b63db3fd16d822a32249d27bc756f8ccf449824d,2,2,2,2,2,2,2,,,
354a4260828443405270d6db93fdf999f20a0233,2,2,2,,,,,,,
b67bfdd63ca711d5b2acc9617110fadef2ac24c5,1,1,1,1,1,,,,,
da72b5e0f0d04d993b41f2816865f1c604da4944,2,2,,,,,,,,
fe892b136bef9105031093d1ab7a4c2b6a000cd8,2,2,2,2,2,,,,,
ea349162d97873d4493502e205968ffccb23fcf2,2,,,,,,,,,
33476769fec9c469b65befcb4c0497c07ecf964f,1,1,1,1,,,,,,
c0e08662562025a8a93026f3e8c5ed12d6df50cb,1,1,1,2,,,,,,
bcd7706788ac060ac7d3bbfddd56f1fcac242e41,1,1,1,,,,,,,
05a6d7a970222dda8409bb25766ecde1a3bbb256,2,,,,,,,,,
8aa0872637794215c95d313ae35f3f16461a86df,2,2,2,,,,,,,
af94eb52e8f7a52b1800414646ab729f34da9191,2,,,,,,,,,
ac36e5b6beebd9f35219ccdde70b2ae8e6ee7d3e,2,2,2,2,,,,,,
cb1c0d6be4c22c1f18b0ba20dddd93890f17add6,2,2,2,2,2,2,,,,
603e3ba5e044bb3c826efc278eb58ff9e8b21453,2,,,,,,,,,
6fc991dbc1714b425d11b4de3d9d247d21d77c0b,2,2,2,2,,,,,,
244164fd2a3024e9d943101cd74f357ef1556ee2,2,,,,,,,,,
7eb75e240feebd736eedef0ae972d288866a18e8,2,2,1,,,,,,,
43a8e1e54fceff27ebbf4b0a1f52ef130d0fcbf0,2,2,2,2,2,,,,,
77bf32ae7fbf0e0d58ceaeb240655909af492522,2,2,,,,,,,,
afb354540e1e8b9914d2986bbdfec050f1c93b21,2,2,2,2,2,2,,,,
79d3d969f11338987e5f56d6a41a27244a15df2d,2,2,2,,,,,,,
0acc285d7f995e8a45987f34a665dfa5739d7c8a,2,,,,,,,,,
49de9be70e0ddd534ef6d2b4bc37e382cc8a589f,1,,,,,,,,,
69e2355986c948b2bfab7175d02bfc92ffaa4db6,1,1,1,1,1,,,,,
63936fa32f9e75ab2a864daae6791ce02112183d,2,2,2,2,2,2,2,2,2,
d1baa7bf1dd81422c86954447b8ad570539f93be,2,2,2,,,,,,,
c932b404689c14e5ed3ac540301d85dafa1a9dc7,2,2,2,,,,,,,
1fc7ad9cadbb4b1b15c72bd9590397e07c5789e6,2,2,2,,,,,,,
0762e55595234c8848bcc987d8877a8976da95c7,2,2,2,,,,,,,
f20f2ab44b5f59cc148585cc7015bbae861abc1e,2,2,2,,,,,,,
753fda88d51786d9c1f9ab3b04cb32d50ec8ad68,2,2,,,,,,,,
545f142a246db9e65c65ec81f619d3ef093cca64,,,,,,,,,,
63861fbeb7ec41986b85965b9780b428d919919e,2,2,,,,,,,,
e88a020869ef39ae007fad1101dba18b4466a479,2,2,2,,,,,,,
4b2ceffd3b1ec26ae1ae2aa0a92ea565927c3bab,2,2,2,,,,,,,
310c6c1e3bbed3c8d4834343d953b83ac6be7b21,1,,,,,,,,,
a41e6c424d70ce62bb029c588a38bf1de1691caa,2,2,2,,,,,,,
82b40fc8655976e2f42e334245f866f32323fc7b,2,2,2,2,,,,,,
def1e5f6f0ca6fc5066e5be0f2acb7e4228fff33,2,2,2,,,,,,,
80cf2a6af4200ecfca1c18fc89de16148f1cd4bf,,,,,,,,,,
12500aa966ebb11dceba86a6535f152539c22c36,2,2,,,,,,,,
b8d0643eff159f3b57e13ba194eabd39dcd17047,2,2,2,2,2,,,,,
16cdf3f5bd37ee52a0ddcb13a8c7fe80215d9a15,2,2,,,,,,,,
f23aa3247caf4a22cea8524d684b820031b474f0,2,2,2,2,2,,,,,
732a446c209a03f552a0d0d764fc99329f4dcf29,2,,,,,,,,,
b9d80a9cc66e6d9be642ffa415eb95e9ccb2e1a6,2,,,,,,,,,
143aa423e08cae3d9cdc2a5845a5cc39886fe0ce,1,1,,,,,,,,
9dcc401f1e29dc16b9f0e5b8359d355705aec322,2,2,2,2,2,2,2,,,
99a7eabda4c0a8b80cd8935ae5d6a3a5ce454d81,2,2,2,2,,,,,,
08827ee5b59efa8f7091cd83720ab5d9bc5bf27a,2,2,2,,,,,,,
844424607135b74cea28d44b3d23c34f32d2c320,2,2,,,,,,,,
20ca0a76bdd246c437ca7fb00236c3b2386cefe0,2,,,,,,,,,
b35a4ac0e7a8af10e80cf67cf5c2a0b4dd31ceac,2,2,2,2,2,,,,,
aeaa00e44854526c8807efa9ba47a69355594a90,2,,,,,,,,,
39cc3a963eb79fa8d116b4b5252720e892f6e1a0,2,2,,,,,,,,
4b1386ec39e24416dce230a6fa66f011a000fc82,2,2,2,2,,,,,,
b2c2cebcee8fb5bcf247971af4e8917c6d963871,2,2,2,2,2,2,2,,,
2e60f1aa1758c987557ca5bbfad5ec1fb0d1257c,1,,,,,,,,,
899e36cef19c5dfd9872f75d3103a470b1831b78,1,1,1,1,1,1,1,1,,
607b89e4b956da6125e4003b0901e3095a9e11b4,2,2,,,,,,,,
4f7b2df5d0d5a6fbc0cb3fe7d0baf352ec69c100,2,2,,,,,,,,
5492399bd06e631283ebf84f38aad1401d61b022,1,1,1,1,1,,,,,
65c802e51f3793f071a918f7152ba48131eb8f9a,,,,,,,,,,
a1efc262f96d83b91986cfef14f34b7488230f67,2,2,2,2,,,,,,
de31c64e045969b2c179ba906160fab7662b3a48,2,,,,,,,,,
ff2897e2a4d63a414c90f87cb5c012d0f1fbe26d,,,,,,,,,,
c8bb4de72eb02d40b902f3b47cd7e65ee44e643d,1,1,1,1,1,1,1,1,1,1
58d45a6dcff0006dad4f29fdb3095bc0e70a7d38,2,2,2,2,2,2,2,,,
d9e75a0c9d0a6538e822e460f068ac3963fbecc1,2,2,2,2,,,,,,
ec0eecea4f44f05b265c2aca0243620fdbf148a7,2,,,,,,,,,
30b075b085ae9eb558d4c60eb80a3d7d82863810,2,2,2,2,2,,,,,
d5b6cf26198399313ac14e1bca99c82b728f0d1b,2,,,,,,,,,
92feebb20a7be78c0d95c4cb985f06b6ff1dda5b,2,,,,,,,,,
46571fbbf8f67d8ccc9f0f06a342579a02839ee2,2,2,,,,,,,,
ac32a0389ab37e64717ab7e55adb7807a641cd26,2,2,,,,,,,,
1a62c7f26387cc0fb805e996b9e610e73a772052,2,2,,,,,,,,
3cb80b8887fd4d4d7e09e198c2628b12b9d8c831,1,1,1,1,1,1,,,,
e9e94c6bfd44617d097cc40dc1afbeab39bae98a,2,2,,,,,,,,
cf71301bb3671fa89e8de6948688f95fd107c8f6,2,,,,,,,,,
55545d2c73cce5d3f2ad42f04b6cbcee5a2d4144,,,,,,,,,,
8ad24f66080d80f055843936bc86772912bc9868,2,2,2,2,,,,,,
d96faee1898de7a052115ecfe533a5b2fd1151c0,2,2,2,,,,,,,
101ccce42cf4da970e2e855b9e682e74ca22ef97,1,1,,,,,,,,
a40351d1dd1abdd4dcbabdaa3ad868b1592a2927,2,,,,,,,,,
2eb43c9571614f7c845336b69c1319928c196240,1,1,,,,,,,,
f99d210b8924e29aa8aebe8667313fe7de67c416,1,1,,,,,,,,
ec6a190ba88d6e8abdb995f83a5ff9cdf7f1bb84,2,2,,,,,,,,
322293bb0bbd47349c5fd605dce5c63f03efb6a8,2,2,,,,,,,,
6cfbf053d22382cef7a924a4cf79bd422b9d96fb,2,2,2,,,,,,,
739d46e06ddae9454f32cf83c242e2b15cab12a9,2,2,,,,,,,,
eb702d665a87b53e2edee9501ebf8dea1f1f55b9,2,2,2,,,,,,,
d9a22ee8c2a05c968e7e9cb5f5a5a295bdf06a28,2,2,,,,,,,,
744465c522f4af5626910f4bf49bc0080bad8150,2,2,2,2,,,,,,
ad2a99e9557b2392591d143dd9732f62e338ee82,2,2,,,,,,,,
e6547ef0de9e0f76dd33fc838c27ab2607eb1339,2,2,,,,,,,,
4b61225d62ecbfdfeb5781fb9756bccebdeaf999,2,2,2,2,2,,,,,
6889e5a22598521d8af5bbc50d5dd44b2cde92a4,2,2,2,2,2,,,,,
cf76929a2e99c5ce114909220851c5d0343993b7,2,2,,,,,,,,
e73bc0b1965a6ee81ec1f6d9dacffe3d4408689b,2,2,2,,,,,,,
c6ecea98d09733bddbfb8eab09de8220bf25a9a1,2,,,,,,,,,
881061ab139a89fe629f5663c6da2db43c186493,2,2,2,2,2,2,,,,
b00cde0e883b249f3cef9f98d57426b97dc2b1a2,2,2,2,2,2,,,,,
33b327a252dee567b333c2f86cad59c7cb1ac630,2,2,2,2,2,2,2,2,,
c3440e84d679de30155e0a9c2062c3604ffb21da,1,,,,,,,,,
6e0122d17ff961ab7db6af03269e67bbb949ca9a,1,,,,,,,,,
dca51fe5d100854ca4a5e1ebd54e94d94058fa2c,2,2,,,,,,,,
62c8fd49a223ea0b0f8c036fa5d21282fb15544f,,,,,,,,,,
5b63ff22277352bf9b5e013c3ce54e981350778d,2,,,,,,,,,
51fffafb5c009e952a0dcc94c5217f971906d445,2,2,2,2,2,2,2,,,
08c90812be5ea0be3a648b22c42b44847cf3813a,2,2,,,,,,,,
da858ad07ee7cfe536db2df795d99607b1a5e20f,,,,,,,,,,
d42b22e21c2e59125ed4fb3a2d24a857754eb7c2,2,2,2,2,2,,,,,
211f72529a403adaca419aa2357902c92e0e8086,2,2,,,,,,,,
c0bc0def9918e8c75ae9eae85a7157aeb09ac0a6,2,,,,,,,,,
3cfc0b1e3c19ffb422f0c98754c382a9d8fbbc0b,2,2,,,,,,,,
ac93482fa1f4aa8a6bb52b8c69966c7b4c5fecf5,2,2,,,,,,,,
7c187e1e6a175d79be87548270c893b25967e9b6,2,2,2,2,2,2,2,,,
d9eaeccc9cca929af052aa362efaf83267daf614,2,2,2,,,,,,,
d7edf9124afa942a7ef672aaaf0c8b618a7d5194,2,2,,,,,,,,
2e348457df6888d983d381a5ed57b9133e28c103,1,1,1,,,,,,,
